filename	reads	bases	perc_gc	non_acgt
reads/qc/BR19D02.fastq.gz	927504	64226466	52.7	333544
reads/qc/BR19A05.fastq.gz	3008652	199239698	53.3	1164110
reads/qc/BR19B03.fastq.gz	2671850	182383061	52.8	1003311
reads/qc/BR19C06.fastq.gz	1972324	135523074	52.5	730106
reads/qc/BR19B06.fastq.gz	2477736	165227479	53.5	931293
reads/qc/BR19B11.fastq.gz	2705322	179656645	52.9	1036101
reads/qc/BR19B04.fastq.gz	2919780	195359590	53.8	1094106
reads/qc/BR19C05.fastq.gz	2311160	157595027	52.8	873889
reads/qc/BR19B10.fastq.gz	3113874	204705342	53.5	1216282
reads/qc/BR19C04.fastq.gz	2429996	173393501	51.8	871928
reads/qc/BR19D03.fastq.gz	1293474	87899300	52.7	477300
reads/qc/BR19E01.fastq.gz	650554	48557484	52.0	200628
reads/qc/BR19C08.fastq.gz	2089566	140493467	52.9	799359
reads/qc/BR19B09.fastq.gz	2790314	185964252	53.5	1042932
reads/qc/BR19C11.fastq.gz	2336152	152760479	53.4	914381
reads/qc/BR19C10.fastq.gz	2191462	142915158	53.5	854985
reads/qc/BR19B07.fastq.gz	3304384	217757511	53.4	1275896
reads/qc/BR19E02.fastq.gz	1068576	76493338	52.8	366905
reads/qc/BR19B05.fastq.gz	3729294	249128609	53.7	1409807
reads/qc/BR19D10.fastq.gz	1741716	116752275	52.9	659798
reads/qc/BR19E03.fastq.gz	1279308	89645267	53.0	452644
reads/qc/BR19D12.fastq.gz	1430444	92941306	53.9	554871
reads/qc/BR19D04.fastq.gz	2202712	146300078	52.8	847137
reads/qc/BR19C09.fastq.gz	3252804	219216943	53.3	1231189
reads/qc/BR19D05.fastq.gz	2402614	160600749	52.9	913956
reads/qc/BR19D11.fastq.gz	1976152	128769436	53.4	775016
reads/qc/BR19D07.fastq.gz	2672666	178757917	52.7	1025987
reads/qc/BR19B08.fastq.gz	3740930	247438943	52.9	1482272
reads/qc/BR19D09.fastq.gz	2434754	160531267	53.0	931778
reads/qc/BR19E11.fastq.gz	1144408	80859672	52.6	391464
reads/qc/BR19D06.fastq.gz	2833226	186522740	53.5	1085168
reads/qc/BR19D08.fastq.gz	2873620	185236425	53.4	1131267
reads/qc/BR19E06.fastq.gz	1848256	128971448	52.2	682783
reads/qc/BR19F01.fastq.gz	1528600	118073074	51.9	432446
reads/qc/BR19E12.fastq.gz	2032422	140989621	53.8	717050
reads/qc/BR19C07.fastq.gz	4168662	279781812	52.7	1601511
reads/qc/BR19F02.fastq.gz	1875086	131716133	53.3	648629
reads/qc/BR19E10.fastq.gz	2521018	173764698	52.9	915183
reads/qc/BR19E09.fastq.gz	2728536	184457346	53.5	1010601
reads/qc/BR19E04.fastq.gz	3068688	214229850	52.8	1102695
reads/qc/BR19G12.fastq.gz	648074	49405948	51.9	180171
reads/qc/BR19G02.fastq.gz	1271298	93407651	52.3	419774
reads/qc/BR19F12.fastq.gz	1664868	121157257	53.3	538601
reads/qc/BR19F04.fastq.gz	2763868	191445863	53.3	979101
reads/qc/BR19E08.fastq.gz	2185096	150825636	52.6	783483
reads/qc/BR19F05.fastq.gz	2555770	176628386	52.8	914391
reads/qc/BR19F06.fastq.gz	2981956	201643399	53.1	1111041
reads/qc/BR19F10.fastq.gz	2356100	162356511	53.6	841577
reads/qc/BR19F07.fastq.gz	2551938	175953872	52.9	902413
reads/qc/BR19G03.fastq.gz	1738482	120586133	53.3	627222
reads/qc/BR19G10.fastq.gz	1398466	103469178	52.0	452721
reads/qc/BR19E05.fastq.gz	3767802	258326407	53.6	1378171
reads/qc/BR19G11.fastq.gz	1317040	96733726	52.6	420380
reads/qc/BR19F11.fastq.gz	2179076	157393990	52.8	717586
reads/qc/BR19E07.fastq.gz	3407404	232414566	53.5	1267607
reads/qc/BR19F03.fastq.gz	2790472	194196220	53.3	980900
reads/qc/BR19H11.fastq.gz	240744	18721028	52.4	64651
reads/qc/BR19G01.fastq.gz	1770754	144625260	50.8	423369
reads/qc/BR19G05.fastq.gz	2169852	152545166	52.8	776096
reads/qc/BR19F08.fastq.gz	2969628	203728783	53.5	1066580
reads/qc/BR19G04.fastq.gz	2336812	165734102	53.0	827410
reads/qc/BR19G09.fastq.gz	2633598	175230967	53.5	1004027
reads/qc/BR19H02.fastq.gz	1729388	132890454	52.0	479630
reads/qc/BR19F09.fastq.gz	2991928	201332112	53.2	1106202
reads/qc/BR19H10.fastq.gz	998360	78128238	51.6	271851
reads/qc/BR19G06.fastq.gz	2725146	184360984	53.1	1027503
reads/qc/BR19G08.fastq.gz	3177408	210293317	53.4	1226196
reads/qc/BR19H03.fastq.gz	1865930	130428645	53.2	652808
reads/qc/BR19H08.fastq.gz	1510876	108513727	51.4	530900
reads/qc/BR19G07.fastq.gz	2895902	191160251	53.5	1130744
reads/qc/BR20A06.fastq.gz	1083922	90014182	50.6	258241
reads/qc/BR20A08.fastq.gz	1433194	99053097	53.5	544379
reads/qc/BR19H04.fastq.gz	2311420	160748446	52.7	843612
reads/qc/BR19H09.fastq.gz	1781244	125503436	52.2	625969
reads/qc/BR19H05.fastq.gz	2440076	166558393	53.1	903174
reads/qc/BR19H07.fastq.gz	2280058	153960286	52.8	866790
reads/qc/BR20A12.fastq.gz	1816372	135307800	51.2	620225
reads/qc/BR20A04.fastq.gz	2157762	160454374	52.4	705313
reads/qc/BR20A09.fastq.gz	1505738	109261983	52.6	523246
reads/qc/BR20A03.fastq.gz	2630356	186150765	52.3	967549
reads/qc/BR19H06.fastq.gz	3232618	217875896	53.3	1226299
reads/qc/BR20A10.fastq.gz	2631638	182480948	52.9	1006153
reads/qc/BR20A11.fastq.gz	2931868	205208292	53.4	1090219
reads/qc/BR20A02.fastq.gz	3493060	240397092	52.8	1354795
reads/qc/BR20C12.fastq.gz	220826	15261313	53.9	76889
reads/qc/BR20A05.fastq.gz	3282360	223995885	53.0	1264079
reads/qc/BR20A07.fastq.gz	3158344	224268175	52.5	1151163
reads/qc/BR20B04.fastq.gz	2566674	182875808	53.3	906759
reads/qc/BR20B11.fastq.gz	1946752	140103535	51.8	720296
reads/qc/BR20A01.fastq.gz	3188574	215702870	53.0	1250686
reads/qc/BR20B02.fastq.gz	3183252	218938246	54.0	1208780
reads/qc/BR20B12.fastq.gz	2337290	162033958	53.3	879015
reads/qc/BR20B10.fastq.gz	3078730	217620219	51.9	1166425
reads/qc/BR20B03.fastq.gz	3747990	261837579	53.4	1378587
reads/qc/BR20B06.fastq.gz	4204618	287505638	53.9	1612066
reads/qc/BR20D12.fastq.gz	73752	4917673	53.1	28230
reads/qc/BR20B09.fastq.gz	3338234	236852367	52.2	1249214
reads/qc/BR20C07.fastq.gz	3203438	211659923	53.3	1249070
reads/qc/BR20B08.fastq.gz	4066990	275836085	53.9	1568282
reads/qc/BR20B01.fastq.gz	4937090	347389459	53.3	1848294
reads/qc/BR20C03.fastq.gz	4478446	310854994	52.7	1640219
reads/qc/BR20D08.fastq.gz	2597548	177259739	53.9	948325
reads/qc/BR20C04.fastq.gz	4479884	305826081	53.6	1666651
reads/qc/BR20C11.fastq.gz	4058162	278173772	52.8	1550931
reads/qc/BR20D10.fastq.gz	2657408	183289756	52.7	970533
reads/qc/BR20C01.fastq.gz	5088938	342739141	53.8	1970262
reads/qc/BR20C06.fastq.gz	4773808	320941273	53.5	1806117
reads/qc/BR20D04.fastq.gz	3814884	264500970	53.0	1425567
reads/qc/BR20C09.fastq.gz	5009754	341063827	53.1	1894663
reads/qc/BR20E12.fastq.gz	46006	3134497	53.6	16355
reads/qc/BR20B07.fastq.gz	7476890	516400560	52.8	2854588
reads/qc/BR20D01.fastq.gz	4962976	346053276	54.5	1769532
reads/qc/BR20C08.fastq.gz	5946324	400811335	53.1	2261540
reads/qc/BR20D09.fastq.gz	4675006	317173895	53.6	1737460
reads/qc/BR20E03.fastq.gz	3009930	212320191	52.3	1088825
reads/qc/BR20C05.fastq.gz	5707112	392244877	53.8	2090436
reads/qc/BR20E04.fastq.gz	3596540	247800986	52.9	1316348
reads/qc/BR20D06.fastq.gz	3690740	253747335	53.0	1361622
reads/qc/BR20E10.fastq.gz	2416898	171394465	51.5	837422
reads/qc/BR20F12.fastq.gz	5592	346171	52.9	2123
reads/qc/BR20E02.fastq.gz	4647850	317055473	53.0	1740412
reads/qc/BR20D03.fastq.gz	5723924	394106972	53.7	2092983
reads/qc/BR20E05.fastq.gz	3747748	257352919	52.9	1376966
reads/qc/BR20D05.fastq.gz	6063100	423527852	53.3	2139193
reads/qc/BR20C10.fastq.gz	6514280	443146464	53.6	2421908
reads/qc/BR20C02.fastq.gz	8239942	546690000	53.6	3274201
reads/qc/BR20E01.fastq.gz	4946194	329225285	53.3	1911838
reads/qc/BR20E06.fastq.gz	4168488	284152697	53.3	1593964
reads/qc/BR20F11.fastq.gz	2055250	146996908	51.7	696876
reads/qc/BR20E08.fastq.gz	4274156	294184117	52.5	1556484
reads/qc/BR20F10.fastq.gz	1960040	144158054	51.5	614856
reads/qc/BR20F07.fastq.gz	3008988	213063832	51.9	1034282
reads/qc/BR20F01.fastq.gz	4422684	310226529	53.5	1564136
reads/qc/BR20B05.fastq.gz	9782232	683339451	53.1	3630425
reads/qc/BR20E09.fastq.gz	3986246	275065719	53.2	1446142
reads/qc/BR20E07.fastq.gz	5014544	337214207	53.2	1915133
reads/qc/BR20F05.fastq.gz	3734624	260677821	53.2	1317601
reads/qc/BR20F02.fastq.gz	4176708	293815644	54.1	1461924
reads/qc/BR20F03.fastq.gz	4539604	320162383	53.7	1587741
reads/qc/BR20F08.fastq.gz	3618720	253226479	53.2	1282261
reads/qc/BR20D02.fastq.gz	8453504	585833506	53.6	3077162
reads/qc/BR20D11.fastq.gz	8224338	562955116	52.8	3073953
reads/qc/BR20E11.fastq.gz	4467532	315791462	51.7	1544751
reads/qc/BR20D07.fastq.gz	8323138	571975234	54.3	3010265
reads/qc/BR27A01.fastq.gz	351266	22510383	56.9	48729
reads/qc/BR27A04.fastq.gz	354670	22978189	56.2	43955
reads/qc/BR27A03.fastq.gz	462498	30879043	53.2	41129
reads/qc/BR20F04.fastq.gz	4621978	324528043	53.3	1614947
reads/qc/BR27A02.fastq.gz	840792	56170403	57.5	71694
reads/qc/BR20H07.fastq.gz	1100202	76281160	51.9	391936
reads/qc/BR20G08.fastq.gz	2791798	186136844	53.0	1080246
reads/qc/BR20G05.fastq.gz	3055922	212800478	53.4	1105559
reads/qc/BR20F09.fastq.gz	4047172	287319019	52.0	1388695
reads/qc/BR20G07.fastq.gz	3120370	212098699	52.8	1165869
reads/qc/BR20H04.fastq.gz	2279582	156050810	53.5	839725
reads/qc/BR27A05.fastq.gz	1015838	67703419	55.2	90509
reads/qc/BR27A07.fastq.gz	885818	59047228	54.2	79538
reads/qc/BR27A09.fastq.gz	739844	50093864	58.7	50980
reads/qc/BR27A08.fastq.gz	849364	56511763	62.9	76430
reads/qc/BR27A11.fastq.gz	723538	48669391	53.7	56571
reads/qc/BR27A12.fastq.gz	781592	52190952	54.2	71643
reads/qc/BR20G06.fastq.gz	3847712	260722209	53.0	1441708
reads/qc/BR27B03.fastq.gz	625280	42488300	53.7	57675
reads/qc/BR20G11.fastq.gz	3049694	206008675	52.7	1188396
reads/qc/BR27B04.fastq.gz	680606	46117621	55.1	67794
reads/qc/BR27B02.fastq.gz	868002	55873993	54.1	139256
reads/qc/BR27B01.fastq.gz	997036	65666079	54.3	130577
reads/qc/BR20G02.fastq.gz	4236588	289637388	54.1	1597489
reads/qc/BR27A10.fastq.gz	856080	57281872	53.8	72568
reads/qc/BR20H08.fastq.gz	3032514	202997936	54.0	1148284
reads/qc/BR20H09.fastq.gz	2982386	201817748	54.0	1109031
reads/qc/BR20G04.fastq.gz	5232076	364997022	52.9	1931079
reads/qc/BR27B08.fastq.gz	822914	57001724	53.1	56001
reads/qc/BR27B06.fastq.gz	871902	58844060	54.8	86963
reads/qc/BR20F06.fastq.gz	5815340	408818385	52.8	2024750
reads/qc/BR27B05.fastq.gz	938924	63125064	54.8	99992
reads/qc/BR27B12.fastq.gz	509148	34214691	55.3	55018
reads/qc/BR27B11.fastq.gz	726992	49327472	55.1	69679
reads/qc/BR27B10.fastq.gz	874942	59612583	54.7	78915
reads/qc/BR20H05.fastq.gz	3100252	209432067	54.2	1148774
reads/qc/BR27A06.fastq.gz	1877296	126485562	54.0	141088
reads/qc/BR20G09.fastq.gz	4248958	286532924	53.5	1605227
reads/qc/BR27B09.fastq.gz	597918	40645871	54.4	55607
reads/qc/BR20H06.fastq.gz	3795284	257789128	53.6	1399809
reads/qc/BR20G10.fastq.gz	3766594	254983023	53.6	1421775
reads/qc/BR27B07.fastq.gz	1016592	69184902	53.1	91393
reads/qc/BR27C02.fastq.gz	917630	59776732	55.8	123228
reads/qc/BR27C07.fastq.gz	764266	51715499	54.4	67515
reads/qc/BR27C05.fastq.gz	944760	62837983	56.5	102815
reads/qc/BR20H02.fastq.gz	3897954	263170881	54.0	1446356
reads/qc/BR27C04.fastq.gz	1009192	67729709	58.2	100699
reads/qc/BR27C08.fastq.gz	899376	61163781	53.6	74882
reads/qc/BR27C03.fastq.gz	860418	58832178	54.1	65107
reads/qc/BR27C09.fastq.gz	907636	62170813	54.3	64879
reads/qc/BR27C11.fastq.gz	824128	55485965	54.6	72144
reads/qc/BR27C01.fastq.gz	1024144	69629554	53.5	86573
reads/qc/BR27C12.fastq.gz	973260	65352490	53.8	88350
reads/qc/BR20H10.fastq.gz	3094808	210270842	54.3	1148171
reads/qc/BR27D05.fastq.gz	780172	53358887	64.1	48348
reads/qc/BR27D01.fastq.gz	926250	61614160	55.3	92499
reads/qc/BR27C06.fastq.gz	1291460	87239180	54.9	115789
reads/qc/BR27D09.fastq.gz	1077300	73225834	52.9	77149
reads/qc/BR20H03.fastq.gz	4466612	306699041	53.6	1618032
reads/qc/BR20G01.fastq.gz	6862292	460594145	53.7	2614294
reads/qc/BR27C10.fastq.gz	942296	60723712	55.0	132599
reads/qc/BR20H11.fastq.gz	3924222	264817738	53.3	1477207
reads/qc/BR27D06.fastq.gz	1342592	89443045	52.2	131298
reads/qc/BR27D08.fastq.gz	1228794	84004055	53.3	76732
reads/qc/BR27D03.fastq.gz	1320760	88421761	54.6	122790
reads/qc/BR27D07.fastq.gz	1352744	89278012	52.6	149221
reads/qc/BR27E03.fastq.gz	891382	60884118	52.5	47546
reads/qc/BR27D02.fastq.gz	1283840	87419985	51.3	88780
reads/qc/BR27D04.fastq.gz	1143018	75745167	52.0	122359
reads/qc/BR27E01.fastq.gz	1046196	68733995	52.3	110306
reads/qc/BR27E06.fastq.gz	1046908	68594381	52.6	107329
reads/qc/BR27D12.fastq.gz	1106342	76956103	51.8	40390
reads/qc/BR27D10.fastq.gz	1217966	81338583	53.2	115887
reads/qc/BR20G03.fastq.gz	7268844	495461599	53.0	2765693
reads/qc/BR27D11.fastq.gz	1304724	87447299	52.6	121210
reads/qc/BR27F02.fastq.gz	638328	42823513	53.0	43796
reads/qc/BR27E09.fastq.gz	1058268	71482312	55.2	63403
reads/qc/BR27E05.fastq.gz	1256764	83287865	52.7	117895
reads/qc/BR27E02.fastq.gz	1353902	92549394	52.8	68242
reads/qc/BR27E08.fastq.gz	1167128	78397511	57.1	79102
reads/qc/BR27E07.fastq.gz	968134	64962882	53.5	73180
reads/qc/BR27F06.fastq.gz	883308	57176802	53.0	102453
reads/qc/BR27F01.fastq.gz	1235480	79136686	54.1	157586
reads/qc/BR27E04.fastq.gz	1068040	70718093	52.5	100028
reads/qc/BR27F05.fastq.gz	1171580	77602556	52.6	97574
reads/qc/BR27G09.fastq.gz	715076	45567367	54.3	84815
reads/qc/BR27F08.fastq.gz	1136520	74061415	52.8	120873
reads/qc/BR27G04.fastq.gz	1066600	66900481	53.5	157331
reads/qc/BR27F11.fastq.gz	1330116	85562190	52.6	166516
reads/qc/BR27F12.fastq.gz	1119090	74168022	52.6	96226
reads/qc/BR27G05.fastq.gz	1029614	67437110	53.6	95350
reads/qc/BR27H03.fastq.gz	856634	57480630	51.4	71270
reads/qc/BR27H02.fastq.gz	727440	47781864	51.1	80733
reads/qc/BR27G10.fastq.gz	793844	48656664	54.1	132725
reads/qc/BR27F09.fastq.gz	1306350	87267331	60.8	92810
reads/qc/BR27G07.fastq.gz	1175440	76996931	52.9	96700
reads/qc/BR27G11.fastq.gz	1078584	67977960	52.6	146751
reads/qc/BR27G03.fastq.gz	659952	42126011	52.8	82486
reads/qc/BR27G01.fastq.gz	1103976	69432087	53.6	158919
reads/qc/BR27H04.fastq.gz	999198	67333091	51.9	77707
reads/qc/BR27F07.fastq.gz	1270996	82917524	53.1	130171
reads/qc/BR27F04.fastq.gz	1185282	76409970	53.4	145793
reads/qc/BR27G06.fastq.gz	1028358	67409454	52.7	85141
reads/qc/BR27G12.fastq.gz	810388	51836371	52.4	93466
reads/qc/BR28A01.fastq.gz	273206	18950243	50.7	20036
reads/qc/BR27H07.fastq.gz	888006	58035586	51.8	105208
reads/qc/BR27H06.fastq.gz	876438	59379727	52.2	61739
reads/qc/BR27G08.fastq.gz	1042978	68963889	53.5	73288
reads/qc/BR27H05.fastq.gz	1078006	72407239	51.3	88119
reads/qc/BR27G02.fastq.gz	1372048	87543487	53.0	174537
reads/qc/BR28A06.fastq.gz	325796	21033129	51.2	56595
reads/qc/BR27H10.fastq.gz	670180	44872672	50.6	57094
reads/qc/BR27H09.fastq.gz	755374	50308024	51.1	71838
reads/qc/BR27F03.fastq.gz	1211184	78997532	53.1	127202
reads/qc/BR27H11.fastq.gz	766774	50488985	50.4	82659
reads/qc/BR28A02.fastq.gz	557946	35307364	51.2	110725
reads/qc/BR27H12.fastq.gz	660772	44218666	52.0	57774
reads/qc/BR28A05.fastq.gz	617910	39164657	51.4	117435
reads/qc/BR28A10.fastq.gz	525084	35593199	57.7	57976
reads/qc/BR28A07.fastq.gz	694112	47007119	63.2	77266
reads/qc/BR27H08.fastq.gz	763250	51242267	52.1	62966
reads/qc/BR27F10.fastq.gz	1564638	100568905	53.1	202617
reads/qc/BR28A04.fastq.gz	784652	50003811	51.1	150906
reads/qc/BR28B05.fastq.gz	584624	34710647	55.7	127453
reads/qc/BR28A11.fastq.gz	752238	48577219	55.8	132054
reads/qc/BR28B04.fastq.gz	750984	47261337	55.3	114600
reads/qc/BR28B07.fastq.gz	722454	43165329	53.3	150144
reads/qc/BR28B10.fastq.gz	641350	38757063	53.6	125205
reads/qc/BR28B11.fastq.gz	673106	38670081	55.0	168518
reads/qc/BR28B02.fastq.gz	831230	49641240	53.5	178470
reads/qc/BR28B01.fastq.gz	623016	36725113	54.2	140698
reads/qc/BR28B08.fastq.gz	713288	42330387	53.8	153413
reads/qc/BR28A08.fastq.gz	772748	50478216	58.2	120935
reads/qc/BR28B03.fastq.gz	694524	43961724	57.5	100903
reads/qc/BR28A03.fastq.gz	806202	49297597	51.6	191070
reads/qc/BR28C01.fastq.gz	841586	53325202	53.2	150784
reads/qc/BR28C04.fastq.gz	722144	46578459	60.5	113519
reads/qc/BR28A09.fastq.gz	1047684	70229398	53.9	130474
reads/qc/BR28C02.fastq.gz	933368	57360382	53.1	197367
reads/qc/BR28B12.fastq.gz	992042	62030731	53.0	156958
reads/qc/BR28C10.fastq.gz	516418	33192146	55.1	80152
reads/qc/BR28B06.fastq.gz	1128764	74157097	55.8	115971
reads/qc/BR28A12.fastq.gz	1000796	62854146	53.4	203937
reads/qc/BR28C07.fastq.gz	926982	58621360	61.0	169642
reads/qc/BR28C08.fastq.gz	866110	53092354	53.1	190009
reads/qc/BR28D04.fastq.gz	652894	40244883	53.2	127299
reads/qc/BR28D06.fastq.gz	731928	46917714	54.8	109801
reads/qc/BR28C03.fastq.gz	968266	60238589	63.1	195643
reads/qc/BR28D05.fastq.gz	715126	44434190	52.7	137770
reads/qc/BR28C05.fastq.gz	844772	54052482	59.3	139675
reads/qc/BR28C11.fastq.gz	700636	43364038	56.7	139047
reads/qc/BR28D01.fastq.gz	897050	56517227	52.9	156802
reads/qc/BR28C06.fastq.gz	835174	54895900	56.9	112531
reads/qc/BR28D03.fastq.gz	898882	57662499	59.3	132577
reads/qc/BR28D11.fastq.gz	706170	43935951	53.4	130481
reads/qc/BR28D12.fastq.gz	756152	48326350	52.8	117384
reads/qc/BR28C12.fastq.gz	1183986	75750565	60.0	192812
reads/qc/BR28D08.fastq.gz	960862	61057564	58.0	154474
reads/qc/BR28D07.fastq.gz	632470	41558949	55.5	75441
reads/qc/BR28E05.fastq.gz	741720	45716203	55.5	143866
reads/qc/BR28E07.fastq.gz	731260	45466760	53.2	136193
reads/qc/BR28B09.fastq.gz	1689498	102291195	53.5	340929
reads/qc/BR28D02.fastq.gz	762312	50669712	54.5	79675
reads/qc/BR28E04.fastq.gz	925630	58078655	52.8	164245
reads/qc/BR28E11.fastq.gz	441416	27473148	55.5	74895
reads/qc/BR28E06.fastq.gz	709694	44728748	55.8	117197
reads/qc/BR28E10.fastq.gz	781686	47925527	53.8	148122
reads/qc/BR28E02.fastq.gz	1264720	80609107	52.6	197330
reads/qc/BR28E12.fastq.gz	833158	53723613	53.9	105466
reads/qc/BR28F02.fastq.gz	916078	57789937	52.8	142661
reads/qc/BR28F06.fastq.gz	730692	45405034	53.0	121855
reads/qc/BR28F05.fastq.gz	911046	61601115	54.3	52045
reads/qc/BR28C09.fastq.gz	1745384	107081103	54.1	373114
reads/qc/BR28E01.fastq.gz	906546	58471015	52.0	128305
reads/qc/BR28F10.fastq.gz	864006	53337784	62.8	153425
reads/qc/BR28E03.fastq.gz	950054	58703027	53.4	183011
reads/qc/BR28D10.fastq.gz	830312	51926734	53.0	151181
reads/qc/BR28F11.fastq.gz	665928	45287315	55.7	34066
reads/qc/BR28F12.fastq.gz	955362	59773562	61.0	150311
reads/qc/BR28F01.fastq.gz	1280750	79927182	52.7	208649
reads/qc/BR28F04.fastq.gz	1013856	61744792	53.3	193284
reads/qc/BR28F03.fastq.gz	1346040	82797162	52.9	246150
reads/qc/BR28D09.fastq.gz	1882854	114369348	54.2	395573
reads/qc/BR28G04.fastq.gz	932772	57845928	53.4	158417
reads/qc/BR28G01.fastq.gz	1031256	65035191	54.8	151339
reads/qc/BR28G07.fastq.gz	616696	37160412	55.4	117791
reads/qc/BR28F07.fastq.gz	883692	54071514	53.6	163320
reads/qc/BR28G06.fastq.gz	816394	51184470	54.2	117202
reads/qc/BR28G10.fastq.gz	589028	36884729	53.6	86134
reads/qc/BR28G03.fastq.gz	1032106	64521466	55.4	161337
reads/qc/BR28G02.fastq.gz	807112	52618361	58.1	85763
reads/qc/BR28H05.fastq.gz	600896	35883364	53.5	119822
reads/qc/BR28H04.fastq.gz	545630	34933354	57.2	61724
reads/qc/BR28H10.fastq.gz	558224	34019193	53.3	96304
reads/qc/BR28H02.fastq.gz	845184	50979937	60.2	155268
reads/qc/BR28G11.fastq.gz	1018222	61072538	53.7	202414
reads/qc/BR28H07.fastq.gz	685382	41464710	53.1	123985
reads/qc/BR28G05.fastq.gz	883686	55320081	54.4	139668
reads/qc/BR28H06.fastq.gz	857042	51977757	53.5	152007
reads/qc/BR28E08.fastq.gz	2118460	130221476	54.0	395062
reads/qc/BR28G12.fastq.gz	1001070	62992817	52.5	146334
reads/qc/BR28F08.fastq.gz	1993168	122553162	54.0	356264
reads/qc/BR28H03.fastq.gz	706420	41987924	53.5	144514
reads/qc/BR28H11.fastq.gz	805074	49255196	54.2	134886
reads/qc/BR29A01.fastq.gz	756572	45567607	53.4	172376
reads/qc/BR29A03.fastq.gz	876646	50768003	54.2	231498
reads/qc/BR28H12.fastq.gz	591734	36065813	53.3	101782
reads/qc/BR29A02.fastq.gz	622754	37928602	52.4	135293
reads/qc/BR29A07.fastq.gz	917156	56230365	54.5	186891
reads/qc/BR28F09.fastq.gz	2406054	147418789	52.7	450781
reads/qc/BR29A04.fastq.gz	921058	56233370	52.9	195081
reads/qc/BR28H09.fastq.gz	1553956	96061205	53.2	241518
reads/qc/BR29A10.fastq.gz	1078748	65713420	54.8	228053
reads/qc/BR29B05.fastq.gz	851576	50213540	58.1	203408
reads/qc/BR29A06.fastq.gz	1359008	82307639	53.9	295895
reads/qc/BR29B02.fastq.gz	915728	53150791	54.8	231947
reads/qc/BR29B01.fastq.gz	871078	55988347	52.9	122774
reads/qc/BR29A09.fastq.gz	1253932	76195874	61.2	267591
reads/qc/BR29A05.fastq.gz	810742	47932754	53.8	197761
reads/qc/BR29B03.fastq.gz	1138444	69848794	55.1	225636
reads/qc/BR28G08.fastq.gz	2176308	137135111	57.0	300298
reads/qc/BR29A08.fastq.gz	1139574	68033088	54.7	264981
reads/qc/BR29B09.fastq.gz	1189934	71615794	56.3	255407
reads/qc/BR29B07.fastq.gz	1229036	71954661	53.8	295930
reads/qc/BR29B04.fastq.gz	1294616	75265280	54.6	328089
reads/qc/BR29C02.fastq.gz	837752	49786868	53.6	196486
reads/qc/BR29A12.fastq.gz	1466660	89203846	54.0	319900
reads/qc/BR29C03.fastq.gz	801432	48702770	53.4	172056
reads/qc/BR29B08.fastq.gz	1264856	76524741	52.8	273746
reads/qc/BR29B06.fastq.gz	1242278	74053304	56.0	278401
reads/qc/BR29C12.fastq.gz	410108	27945316	49.4	20203
reads/qc/BR29B12.fastq.gz	1376208	83273992	53.2	288737
reads/qc/BR29C01.fastq.gz	1004226	61972474	52.6	203097
reads/qc/BR29C04.fastq.gz	1000046	62933715	55.0	176258
reads/qc/BR28E09.fastq.gz	2814064	184174185	52.2	312848
reads/qc/BR28H08.fastq.gz	2634878	155618693	54.1	550054
reads/qc/BR29A11.fastq.gz	1715464	103888840	62.7	378489
reads/qc/BR29B11.fastq.gz	1170516	66715496	54.9	314101
reads/qc/BR29C07.fastq.gz	920830	56501547	53.4	186379
reads/qc/BR29C10.fastq.gz	990992	59780177	53.8	209621
reads/qc/BR29E09.fastq.gz	6420	430969	55.0	425
reads/qc/BR29B10.fastq.gz	1578590	93178721	53.5	375070
reads/qc/BR29D03.fastq.gz	881722	57532968	54.9	102513
reads/qc/BR29C06.fastq.gz	1048670	63153191	56.1	234116
reads/qc/BR29C09.fastq.gz	1218296	73529507	54.1	270475
reads/qc/BR29D05.fastq.gz	933536	55763746	53.7	206606
reads/qc/BR29D01.fastq.gz	826558	50400140	52.9	168059
reads/qc/BR29E01.fastq.gz	701644	45569204	56.1	92118
reads/qc/BR29D02.fastq.gz	1242588	73901630	54.5	285498
reads/qc/BR29C08.fastq.gz	1073870	64739776	54.4	235146
reads/qc/BR29C05.fastq.gz	947574	58634644	56.2	184835
reads/qc/BR29C11.fastq.gz	1250740	74192563	55.2	288318
reads/qc/BR29E04.fastq.gz	683298	40737414	55.0	158132
reads/qc/BR29D07.fastq.gz	1064126	63439910	61.2	236800
reads/qc/BR29E02.fastq.gz	805868	49146073	58.1	167019
reads/qc/BR29D12.fastq.gz	834248	52300866	59.2	134532
reads/qc/BR29D08.fastq.gz	1137106	67037843	56.2	266240
reads/qc/BR29E05.fastq.gz	808920	48823769	55.4	179239
reads/qc/BR28G09.fastq.gz	3716998	222269805	63.8	734729
reads/qc/BR29D10.fastq.gz	1136382	68791936	56.4	236257
reads/qc/BR29E03.fastq.gz	852906	52600431	56.6	168310
reads/qc/BR29D06.fastq.gz	1091154	67452650	54.1	198866
reads/qc/BR29E06.fastq.gz	928662	57948430	54.0	172708
reads/qc/BR29E08.fastq.gz	971850	57757547	55.6	218139
reads/qc/BR29D11.fastq.gz	1128242	67368465	55.2	249241
reads/qc/BR29D09.fastq.gz	1248226	72881903	56.5	302218
reads/qc/BR29E07.fastq.gz	952888	57781129	54.5	202143
reads/qc/BR29F01.fastq.gz	747680	46767527	57.9	128524
reads/qc/BR29E11.fastq.gz	1068502	62861343	54.3	252894
